0.79023713,0.28648483
0.47368237,0.12667711
0.40764493,0.26660352
0.62824193,0.97674837
0.26293064,0.14978308
0.85220442,0.87186787
0.29398136,0.54043894
0.31771347,0.24373580
0.92521997,0.51093274
0.77851226,0.73425846
0.95891303,0.99639715
0.89017306,0.60684491
0.80158354,0.60987050
0.34367060,0.95497419
0.56322282,0.18555681
0.04561961,0.19694838
0.79855744,0.34259496
0.30042879,0.63714790
0.91452305,0.71323091
0.21100836,0.42597043
0.10956335,0.40237201
0.97916241,0.75150602
0.30832830,0.57982554
0.70126145,0.08044869
0.97360377,0.74876621
0.62623080,0.90042301
0.82152686,0.82391953
0.74295407,0.22298801
0.03902514,0.74462466
0.58714647,0.90022101
0.35304158,0.31720032
0.21264897,0.48909774
0.03723553,0.58230950
0.41286007,0.55744496
0.92199912,0.01549454
0.82422243,0.57027494
0.37248935,0.43369953
0.82788040,0.24794214
0.26146074,0.75714126
0.03784576,0.63214583
0.05057523,0.13310359
0.00543299,0.38611753
0.96975832,0.81294116
0.24880976,0.31216542
0.85199982,0.52127770
0.54395778,0.85724397
0.86282514,0.49268132
0.54399175,0.00811569
0.16142161,0.00086014
0.99042197,0.66568397
0.69049720,0.61351331
0.14910763,0.73463342
0.56293928,0.83294701
0.41938257,0.26854495
0.52047130,0.36007182
0.87882220,0.91991623
0.98019301,0.22890572
0.73229840,0.86900846
0.59852425,0.31698165
0.05605299,0.56767341
0.04590903,0.39774978
0.17583567,0.15232660
0.51157851,0.83432437
0.75063508,0.30995021
0.80574762,0.30804096
0.93051903,0.02063832
0.14983719,0.79172287
0.44843297,0.08032177
0.22693854,0.37508239
0.05167974,0.68383273
0.91574173,0.26494064
0.61287503,0.52410808
0.90499895,0.11099559
0.37592562,0.02684772
0.55391284,0.42022143
0.25509284,0.03028494
0.78119776,0.55665817
0.85638132,0.31158454
0.65788784,0.08591904
0.96344176,0.44599856
0.34402738,0.67850750
0.88943762,0.00402713
0.82366444,0.10823765
0.49698940,0.84522444
0.57038491,0.99413518
0.59216504,0.46646089
0.28167735,0.67278277
0.35046733,0.65011278
0.01000826,0.60335120
0.18054745,0.55040215
0.08427091,0.23191434
0.38162816,0.63574483
0.77309281,0.66989199
0.92868855,0.00060358
0.71729139,0.72102265
0.64883379,0.91655918
0.57080212,0.02277684
0.48315186,0.47090087
0.69609028,0.24389619
0.26563489,0.08755799
